,SIZE,SEXA,SSJB1WK,SPAGEX,SPLVTG,PPLVTG,MMLVTG,CCNUMTTL,CC01SEX,CC01AGE,SZFFOTHR,SZFFONLY,SZFFTTL,FFHEAD,SZFFOUT,INCSELF,INCSP,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,XSSNBROY,XSSNSISY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,SSLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
2955,1,2,1,49,1,3,2,2,2,13,0,3,4,2,0,0,1,1,1,1,1,2,1,3,0,0,1,2,5,1,2,2,2,1,1
2956,2,1,3,49,1,1,1,2,2,29,0,3,4,1,1,0,1,1,1,1,1,5,0,0,0,1,3,2,3,3,2,2,2,1,2
2957,2,2,1,53,1,2,3,2,2,18,0,3,4,2,0,0,1,1,1,1,1,0,0,0,1,1,2,2,0,2,3,2,2,2,1
2958,3,2,1,49,1,3,2,2,1,20,0,3,4,2,0,0,1,1,1,1,1,0,1,0,0,0,2,2,0,1,3,3,0,1,2
2959,1,1,1,42,1,2,2,3,1,17,0,4,5,1,0,0,1,1,1,1,1,5,0,1,0,2,1,2,2,1,3,3,2,1,1
2960,3,2,1,52,1,3,3,3,1,20,1,5,6,2,0,1,1,1,1,1,1,1,1,0,1,0,2,2,2,1,2,2,3,1,2
2961,2,2,1,49,1,3,1,2,1,22,0,4,5,2,0,0,1,1,1,1,1,4,0,0,0,2,3,2,2,4,2,2,2,1,2
2962,3,2,3,51,1,2,2,2,1,28,0,3,4,2,0,0,1,1,0,0,1,3,0,0,0,0,2,2,2,2,2,2,2,2,2
2963,1,1,1,46,1,3,1,2,1,18,0,4,5,1,0,0,1,1,1,1,1,4,1,1,1,0,1,2,2,1,3,2,2,1,2
2964,1,1,1,48,1,1,1,2,1,15,0,5,6,4,0,0,1,1,1,1,1,5,0,1,0,0,2,2,2,4,2,3,2,1,2
2965,1,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,5,0,1,0,0,1,2,2,4,3,0,1,1,2
2966,2,1,1,40,1,2,2,3,1,7,0,4,5,1,0,0,1,1,1,1,1,4,0,1,0,0,3,2,1,1,3,2,2,1,2
2967,2,2,1,50,1,3,2,2,1,16,0,3,4,2,0,0,1,1,1,1,1,2,0,0,1,0,1,2,5,3,3,3,2,1,2
2968,1,1,0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,0,1,0,0,4,2,1,4,2,0,2,1,2
2969,3,2,1,51,3,2,2,2,2,20,0,2,3,2,1,1,1,1,1,1,1,1,0,1,0,1,2,2,2,2,2,2,0,1,2
2970,3,1,0,0,0,1,3,0,0,0,0,1,2,4,0,1,1,1,1,1,1,1,1,0,0,0,2,2,6,3,3,0,3,1,1
2971,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,3,0,0,1,2
2972,3,2,1,46,1,3,2,1,2,13,0,2,3,2,0,1,1,1,1,1,1,1,1,0,2,0,3,2,2,2,2,3,2,1,2
2973,4,1,1,41,1,3,1,3,1,16,0,5,6,1,0,0,1,1,1,1,1,5,0,2,0,0,3,2,3,2,3,2,2,1,2
2974,3,2,1,49,1,2,2,3,1,19,0,3,4,2,1,0,1,1,1,1,1,4,0,1,0,2,1,1,5,1,3,3,3,1,1
2975,1,2,1,46,1,2,2,2,1,16,0,3,4,2,0,0,1,1,1,1,1,2,1,0,0,1,2,2,2,3,3,3,0,1,2
2976,3,2,1,49,1,2,2,3,1,19,0,3,4,2,1,0,1,1,1,1,1,5,0,1,1,0,1,2,2,1,3,3,2,1,2
2977,1,2,1,56,1,2,2,2,1,20,0,3,4,2,0,1,1,1,1,1,1,1,2,0,2,2,2,2,4,1,2,3,2,1,2
2978,3,2,0,0,0,1,1,2,1,23,0,3,4,1,0,1,1,0,1,1,1,2,0,0,1,0,2,2,2,4,2,2,2,2,2
2979,2,1,1,42,1,2,2,2,2,15,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,1,4,2,5,3,3,2,3,1,2
2980,3,2,1,48,1,2,2,2,1,12,1,4,5,2,0,0,1,1,1,1,1,0,0,0,0,0,2,2,0,2,3,3,3,1,2
2981,1,1,3,39,1,3,1,1,1,2,0,3,4,1,0,0,1,1,1,1,1,0,0,2,0,2,4,2,1,4,3,3,1,1,2
2982,2,1,3,40,1,2,3,2,2,14,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,0,2,2,3,2,2,3,2,1,2
2983,3,1,1,38,1,2,2,2,1,9,0,3,4,1,0,0,1,1,1,1,1,4,0,0,1,0,3,2,3,2,2,2,2,1,2
2984,2,2,1,47,1,2,2,3,1,19,0,4,5,2,0,0,1,1,1,1,1,3,0,0,1,0,4,2,3,2,2,3,2,1,2
2985,2,1,1,43,1,2,2,2,2,16,0,3,4,1,0,0,1,1,1,1,1,5,0,0,0,2,3,2,2,4,2,2,2,1,2
2986,1,2,0,0,0,2,2,2,2,13,0,2,3,1,0,0,1,1,1,1,1,3,0,1,0,0,1,2,5,2,3,0,3,1,1
2987,3,2,1,43,1,2,2,2,1,16,0,3,4,2,0,0,1,1,1,1,1,3,1,0,0,0,3,2,3,4,3,3,2,1,1
2988,1,2,1,45,1,2,2,1,2,12,0,2,3,2,0,0,1,1,1,1,1,5,0,0,1,0,2,2,6,3,3,3,2,1,2
2989,3,1,3,38,1,3,1,2,1,10,0,4,5,1,0,0,1,1,1,1,1,5,1,1,0,2,3,2,6,2,3,3,2,1,2
2990,3,2,1,45,1,3,1,3,1,23,0,4,5,2,1,0,1,1,1,1,1,0,0,0,0,0,2,2,5,2,2,2,2,1,2
2991,2,1,1,42,1,1,1,2,1,14,0,5,6,4,0,0,1,1,1,1,1,4,0,1,1,0,2,2,5,4,2,3,2,1,2
2992,1,2,1,42,1,2,2,2,2,10,0,3,4,2,0,0,1,1,1,1,1,0,1,1,1,0,1,2,2,2,3,3,3,1,2
2993,1,2,1,42,1,3,2,3,2,13,0,4,5,2,0,0,1,1,1,1,1,0,0,0,0,1,3,2,1,2,3,3,2,1,1
2994,2,1,1,30,1,3,3,5,2,16,0,5,6,1,0,0,1,1,1,1,1,4,2,1,0,0,2,2,1,4,2,2,1,1,2
2995,1,2,1,45,1,2,2,2,1,17,0,3,4,2,0,0,1,1,1,1,1,5,0,0,0,0,3,2,5,1,3,3,3,1,2
2996,4,1,3,27,1,1,1,2,2,3,0,5,6,4,0,0,1,1,1,1,1,5,0,0,0,0,3,2,6,3,2,2,2,1,2
2997,1,1,1,41,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,0,1,0,2,0,3,2,2,1,2,2,2,1,2
2998,2,1,3,30,1,2,2,1,2,3,0,2,3,1,0,0,1,1,1,1,1,5,0,0,0,1,1,2,2,4,2,3,2,1,2
2999,1,2,1,42,1,3,2,4,2,21,0,4,5,2,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,2,2,2,2,1,2
3000,1,2,1,38,1,2,2,1,2,11,0,2,3,2,0,0,1,1,1,1,1,2,0,0,0,0,1,2,0,2,2,2,2,1,2
3001,3,1,0,0,0,1,1,0,0,0,3,5,6,4,0,0,1,0,1,1,1,3,1,3,0,0,2,2,3,1,2,0,2,1,2
3002,2,2,1,40,1,2,2,2,2,14,0,3,4,2,0,0,1,1,1,1,1,2,0,0,0,1,2,2,6,3,3,3,3,2,2
3003,1,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,0,1,1,1,4,1,0,0,0,2,2,2,4,2,0,2,1,2
3004,2,2,1,40,1,2,2,1,1,3,2,4,5,4,0,0,1,1,1,1,1,2,0,0,0,0,2,2,4,1,2,2,2,1,2
3005,1,2,1,40,1,3,1,2,2,9,0,4,5,2,0,0,1,1,1,1,1,2,1,0,0,0,1,2,6,2,3,3,2,1,2
3006,1,1,1,39,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,5,1,0,1,0,2,2,2,4,3,3,2,1,2
3007,2,1,1,40,1,2,2,2,2,15,0,3,4,1,0,0,1,1,1,1,1,5,0,0,1,1,2,2,2,2,2,3,2,1,2
3008,3,2,1,40,1,2,2,2,2,7,2,5,6,4,0,0,1,1,1,1,1,0,0,0,0,0,2,2,2,4,3,3,0,1,2
3009,2,1,1,37,1,2,2,2,2,7,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,0,2,2,4,2,3,3,2,1,2
3010,2,1,1,38,1,1,1,2,1,14,0,3,4,1,0,0,1,1,1,1,1,4,0,0,0,0,1,2,2,2,2,2,2,1,2
3011,1,1,3,35,1,3,2,2,0,0,0,3,4,1,0,0,1,1,1,1,1,0,1,0,0,0,0,2,0,2,3,2,2,1,2
3012,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,0,1,1,0,0,2,2,2,4,3,0,0,1,1
3013,3,1,3,39,1,2,2,2,1,13,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,1,3,2,2,3,3,2,3,2,2
3014,3,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,4,1,0,0,0,3,2,3,3,3,0,2,1,2
3015,4,2,1,42,1,2,2,1,2,10,0,2,3,2,0,0,1,1,1,1,1,2,0,0,0,0,3,2,5,2,2,3,2,1,2
3016,2,1,0,0,0,2,2,0,0,0,1,1,2,1,2,0,1,1,1,1,1,4,1,0,0,0,2,2,0,3,3,0,2,1,1
3017,3,2,1,39,1,2,2,2,2,10,0,3,4,2,0,0,1,1,1,1,1,2,0,0,0,0,3,2,0,4,3,3,2,1,2
3018,3,2,1,30,1,2,3,0,0,0,3,4,5,2,0,1,1,1,1,1,1,0,0,0,1,0,3,2,2,2,2,3,2,1,2
3019,2,2,1,37,1,2,2,2,2,10,0,3,4,2,0,0,1,1,1,1,1,0,0,0,0,0,2,2,2,1,3,3,0,1,2
3020,4,2,1,36,1,1,1,1,1,11,0,4,5,4,0,1,1,1,1,1,1,2,2,0,1,0,3,0,0,4,2,2,0,1,2
3021,3,2,1,38,1,1,1,2,1,14,0,5,6,2,0,0,1,1,1,1,1,3,0,0,0,0,2,2,0,2,3,2,0,1,2
3022,3,2,1,38,1,2,2,2,2,3,1,4,5,2,0,1,1,1,1,1,1,1,1,0,0,0,1,2,2,4,2,2,2,1,2
3023,3,1,3,36,1,1,1,2,1,11,0,5,6,4,0,0,1,1,1,1,1,0,1,0,0,0,2,2,2,4,2,2,2,1,2
3024,4,1,1,42,1,2,2,1,1,10,0,2,3,1,0,0,1,1,1,1,1,5,0,0,1,0,4,2,6,2,3,3,2,1,2
3025,3,1,0,0,0,3,1,0,0,0,1,2,3,4,0,0,1,1,1,1,1,3,2,1,0,0,3,2,0,2,3,0,0,1,1
3026,2,2,1,42,1,2,2,1,1,4,1,3,4,2,0,0,1,1,1,1,1,2,0,0,0,0,1,2,5,1,2,2,2,1,2
3027,2,2,1,38,1,2,2,2,1,12,2,5,6,2,0,1,1,0,1,1,1,1,1,0,0,0,1,2,4,2,3,3,2,1,1
3028,3,2,1,39,1,2,2,2,2,9,0,3,4,2,0,1,1,1,1,1,1,1,1,0,0,0,2,2,3,2,2,3,2,1,2
3029,1,2,1,35,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,2,1,0,1,0,1,2,3,3,2,2,2,1,2
3030,2,2,1,36,1,2,2,0,0,0,2,3,4,4,0,1,1,1,1,1,1,1,1,0,1,0,2,2,2,2,3,3,3,1,2
3031,1,1,3,29,1,3,3,1,2,1,0,2,3,1,0,0,1,1,1,1,1,4,1,0,1,0,2,2,0,3,2,2,2,1,1
3032,3,2,0,0,0,1,3,1,1,6,0,2,3,4,0,0,1,1,1,1,1,3,0,1,0,0,3,2,5,3,3,0,3,1,1
3033,3,2,1,32,1,2,2,1,2,2,0,2,3,2,0,0,1,1,1,1,1,3,0,0,0,0,2,2,3,2,3,3,2,1,2
3034,3,2,1,35,1,2,2,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1,1,0,1,0,3,2,6,3,3,2,2,1,2
3035,3,2,1,42,1,2,2,0,0,0,1,2,3,2,0,0,1,1,1,1,1,2,1,1,1,0,2,2,4,2,2,2,2,1,2
3036,3,2,1,36,1,2,2,3,1,11,0,4,5,2,0,0,1,1,1,1,1,4,1,1,0,0,3,2,2,4,2,2,3,1,2
3037,3,2,3,37,1,2,2,1,2,2,0,2,3,2,0,1,1,0,0,1,1,1,0,1,0,0,2,2,4,2,3,3,2,1,2
3038,2,1,3,33,1,3,2,1,1,2,0,2,3,1,0,0,1,1,1,1,1,5,0,0,0,0,2,2,6,3,3,3,0,1,2
3039,2,1,0,0,0,2,1,0,0,0,0,1,2,4,0,0,1,1,1,1,1,3,0,0,0,0,2,2,2,4,2,0,0,1,2
3040,2,2,1,40,1,1,1,2,2,11,0,5,6,2,0,1,1,1,1,1,1,1,1,0,0,1,2,2,6,4,2,3,2,1,2
3041,3,1,1,34,1,2,2,2,2,6,0,3,4,1,0,0,1,1,1,1,1,4,1,1,0,1,3,2,1,1,2,3,2,1,2
3042,4,2,1,34,1,2,2,2,1,8,0,3,4,2,0,1,1,1,1,1,1,3,0,1,1,0,4,2,3,3,2,2,0,1,1
3043,3,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,0,1,0,0,2,2,3,1,2,0,2,1,2
3044,3,2,1,33,1,3,2,1,1,1,0,2,3,2,0,0,1,1,1,1,1,2,0,0,0,0,4,2,0,2,3,3,2,1,2
3045,2,1,1,31,1,2,2,1,2,1,0,2,3,1,0,0,1,1,1,1,1,4,0,2,1,0,2,2,3,2,2,2,2,1,1
3046,3,2,1,35,1,2,2,1,1,5,0,2,3,2,0,0,1,1,1,1,1,4,0,1,0,1,3,2,2,2,3,3,2,1,2
3047,1,2,1,30,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,1,0,1,0,0,3,2,0,4,2,3,0,1,1
3048,1,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,0,0,0,0,3,1,3,2,3,0,3,1,2
3049,4,2,1,32,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,4,1,0,0,2,3,2,3,3,3,3,3,1,1
3050,4,1,0,0,0,1,1,0,0,0,1,3,4,4,0,1,1,1,1,0,1,2,0,1,0,0,3,2,2,3,3,0,0,1,2
3051,2,1,1,31,1,3,2,0,0,0,1,2,3,1,0,0,1,1,1,1,1,4,1,0,0,0,2,0,0,3,3,2,0,1,2
3052,3,1,3,23,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,2,2,0,0,3,2,3,1,1
3053,2,2,1,30,1,2,2,2,1,2,0,3,4,2,0,1,1,1,1,1,1,0,0,0,0,0,1,2,6,4,2,2,3,1,1
3054,2,2,1,30,1,2,2,1,2,0,0,2,3,2,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,3,3,3,2,1,2
3055,1,1,3,29,1,1,1,1,2,1,1,5,6,4,0,0,1,1,1,1,1,4,0,0,0,1,1,1,5,2,3,3,3,1,2
3056,3,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,4,1,0,0,0,2,2,4,1,3,0,2,1,2
3057,1,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,0,0,0,0,1,2,1,1,2,0,2,1,2
3058,1,2,1,36,1,2,2,1,1,0,1,3,4,4,0,1,1,1,1,1,1,1,1,0,1,0,3,2,2,3,2,2,2,1,2
3059,2,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,0,1,0,0,4,2,5,2,2,0,0,1,2
3060,3,1,3,28,1,2,2,1,2,2,0,2,3,1,0,0,1,1,1,1,1,4,1,1,0,0,2,2,5,2,3,3,3,2,2
3061,3,2,0,0,0,3,1,0,0,0,0,1,2,4,0,0,1,0,1,1,1,3,0,0,0,0,2,2,5,2,2,0,2,1,1
3062,3,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,3,0,0,0,0,2,2,6,2,3,0,3,1,2
3063,1,2,0,0,0,2,1,0,0,0,1,2,3,4,0,1,1,1,1,1,1,3,1,0,0,0,1,2,3,2,3,0,0,1,2
3064,1,2,1,25,1,2,2,1,1,1,0,2,3,2,0,0,1,1,1,1,1,3,0,0,1,0,2,2,5,3,3,3,3,1,2
3065,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,1,1,0,0,2,2,5,2,2,0,3,1,1
3066,1,2,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,0,1,0,0,2,2,5,1,3,0,2,1,2
3067,1,1,3,23,1,2,2,1,1,0,0,2,3,1,0,0,1,1,1,1,1,4,0,0,1,0,2,2,0,2,2,2,2,1,2
3068,3,1,0,0,0,1,1,0,0,0,3,5,6,4,0,0,1,1,1,1,1,4,0,0,0,0,3,2,3,4,3,0,2,1,2
3069,2,1,0,0,0,1,1,0,0,0,1,3,4,4,1,0,1,1,1,1,1,4,0,0,0,0,2,2,0,2,3,0,3,1,2
3070,1,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,1,0,0,0,2,2,4,2,3,0,3,1,2
3071,2,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,1,0,0,0,2,2,5,2,2,0,2,1,2
3072,2,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,1,1,0,0,2,1,3,3,3,0,3,1,2
3073,3,1,0,0,0,1,1,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,0,0,0,3,2,2,4,3,0,0,3,2
3074,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,0,1,0,0,2,2,5,3,2,0,2,1,2
3075,3,2,0,0,0,1,1,0,0,0,1,3,4,4,1,1,1,1,1,1,1,3,0,1,0,0,2,2,0,2,3,0,3,1,2
3076,3,1,0,0,0,1,1,0,0,0,2,4,5,4,0,0,1,1,1,1,1,4,0,2,0,0,2,2,6,2,3,0,2,1,2
3077,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,1,1,1,1,1,1,0,0,0,0,0,2,2,2,4,3,0,2,3,2
3078,4,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,4,2,2,0,2,1,1
3079,2,1,0,0,0,1,1,0,0,0,2,4,5,4,0,0,1,1,1,1,1,0,1,1,0,0,3,2,5,3,2,0,2,1,2
3080,3,2,0,0,0,1,1,0,0,0,2,4,5,4,0,1,1,1,1,1,1,2,0,2,0,0,2,2,3,3,2,0,2,3,2
3081,2,2,0,0,0,2,1,0,0,0,0,1,2,4,1,0,1,1,1,1,1,2,0,0,0,0,2,2,0,2,3,0,3,3,2
3082,1,1,0,0,0,1,1,0,0,0,0,2,3,4,0,1,1,1,1,1,1,0,1,0,0,0,1,2,5,2,3,0,3,3,2
3083,2,2,0,0,0,3,3,2,2,62,0,0,1,1,0,1,1,0,1,1,1,3,1,0,0,0,4,2,0,4,1,0,0,1,2
3084,4,2,0,0,0,3,3,3,1,62,0,0,1,1,0,1,1,0,1,1,1,3,0,0,0,0,3,0,0,2,1,1,1,1,2
3085,3,1,3,82,1,3,3,3,2,60,2,3,4,4,1,1,1,0,1,1,1,3,1,0,0,0,3,2,1,4,2,2,0,1,1
3086,2,2,1,80,2,3,3,2,2,51,0,0,1,1,1,1,1,0,1,1,1,5,2,0,1,1,4,2,1,1,2,1,1,1,1
3087,3,2,0,0,0,3,3,2,1,57,1,2,3,4,0,1,1,0,1,1,1,3,0,0,0,0,3,2,6,1,2,2,1,1,2
3088,3,1,1,74,1,3,3,3,2,52,0,1,2,1,0,0,1,0,1,1,1,3,0,0,1,0,4,2,2,1,1,2,0,1,2
3089,2,1,3,71,1,3,3,4,1,52,0,2,3,4,0,1,1,0,1,1,1,2,1,0,2,1,3,2,4,1,2,2,1,1,2
3090,3,2,3,77,1,3,3,0,0,0,0,1,2,2,0,1,1,0,1,1,1,2,0,1,0,0,4,0,0,4,2,1,1,1,2
3091,4,1,1,70,1,3,3,2,1,44,0,3,4,1,0,0,1,0,1,1,1,0,2,3,1,2,3,2,2,4,2,2,1,1,2
3092,3,1,3,69,1,3,3,4,2,45,0,1,2,1,0,1,1,0,1,1,1,4,1,2,1,0,4,2,3,4,3,3,2,1,2
3093,2,1,3,68,1,3,3,2,1,46,0,2,3,1,0,0,1,0,1,1,1,5,1,1,0,0,4,2,2,4,2,2,1,1,2
3094,2,1,1,65,1,3,3,2,2,42,0,2,3,1,0,0,1,0,1,1,1,3,3,0,0,1,3,2,1,1,2,2,1,1,2
3095,3,1,3,72,1,3,1,3,2,49,1,3,4,1,0,0,1,0,1,1,1,3,0,0,1,2,3,2,1,4,2,2,2,1,2
3096,2,2,3,74,1,3,3,2,1,45,0,1,2,2,0,0,1,0,1,1,1,2,0,0,1,0,4,2,5,3,2,3,1,1,2
3097,4,2,1,72,1,3,2,2,2,46,2,4,5,2,0,0,1,1,1,1,1,3,0,3,1,1,2,2,1,4,2,2,1,1,2
3098,3,1,3,64,1,3,3,2,1,44,0,2,3,1,0,1,1,0,1,1,1,3,0,1,2,2,3,0,0,4,2,2,1,1,2
3099,3,2,0,0,0,3,3,3,1,46,3,4,5,4,0,0,1,0,1,1,1,3,2,0,0,0,3,0,0,1,2,2,1,1,1
3100,2,2,0,0,0,3,3,2,1,45,1,2,3,4,1,1,1,0,1,1,1,3,2,0,0,0,2,2,6,1,3,3,2,1,2
3101,2,2,3,65,1,3,3,2,1,49,0,1,2,2,0,0,1,0,1,1,1,3,0,1,1,2,4,2,0,4,3,2,1,1,1
3102,3,1,3,66,1,3,3,2,1,41,0,1,2,1,0,0,1,0,1,1,1,4,3,0,0,0,3,2,3,2,3,3,2,1,2
3103,3,1,3,65,1,3,2,2,2,47,0,1,2,1,0,0,1,0,1,1,1,4,2,0,0,1,4,2,1,4,2,2,1,1,1
3104,2,2,3,77,1,3,3,2,2,42,3,5,6,2,0,1,1,0,1,1,1,2,1,0,2,2,2,2,2,1,2,3,2,1,2
3105,3,1,3,68,1,3,3,2,2,43,4,7,8,4,0,1,1,0,1,1,1,4,1,0,0,0,3,0,0,2,2,2,1,1,2
3106,3,1,3,68,1,3,3,2,2,42,0,1,2,1,0,1,1,0,1,1,1,3,0,0,0,2,4,2,1,4,2,2,1,1,2
3107,2,1,3,62,1,3,1,2,1,38,0,2,3,1,0,1,1,0,1,1,1,4,0,2,1,2,3,2,2,4,2,2,0,1,2
3108,4,1,0,0,0,3,3,1,1,36,3,4,5,4,0,0,1,1,1,1,1,3,0,0,0,0,2,2,3,1,2,0,1,1,2
3109,2,1,3,65,1,3,3,2,2,39,0,1,2,1,0,1,1,0,1,1,1,3,1,0,0,0,3,2,1,4,2,2,1,1,2
3110,3,2,0,0,0,3,3,3,1,41,0,2,3,1,0,0,1,0,1,1,1,3,3,3,0,1,3,2,2,1,2,0,0,1,2
3111,3,1,0,0,0,3,3,2,1,37,1,2,3,4,0,0,1,1,1,1,1,0,5,0,0,1,1,2,6,1,3,0,2,1,1
3112,4,2,1,63,1,3,2,2,1,39,3,5,6,2,0,1,1,0,1,1,1,1,1,0,0,0,3,2,0,4,2,2,1,1,2
3113,2,1,3,61,1,3,3,3,2,37,0,2,3,1,0,1,1,0,1,1,1,4,1,0,0,2,2,2,2,4,3,3,2,1,2
3114,2,1,3,59,1,3,3,2,1,35,0,2,3,1,0,0,1,1,1,1,1,5,1,1,1,1,2,2,2,3,2,2,1,1,2
3115,3,1,3,56,1,3,1,2,1,26,0,3,4,1,1,0,1,1,1,1,1,0,2,0,0,1,2,2,2,1,2,2,2,1,1
3116,3,2,1,65,1,3,2,2,2,34,0,1,2,2,0,0,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2
3117,4,2,1,61,1,3,3,2,1,38,0,1,2,2,0,1,1,1,1,1,1,1,2,0,0,0,2,2,2,4,2,2,1,1,2
3118,2,2,1,65,1,3,2,2,1,29,0,2,3,2,0,0,1,0,1,1,1,2,0,0,1,0,3,2,2,4,2,3,1,1,1
3119,2,1,1,52,1,3,3,2,1,29,0,2,3,1,1,0,1,1,1,1,1,0,1,0,0,1,4,2,0,4,2,2,1,1,2
3120,3,2,3,67,1,3,3,3,2,38,1,4,5,2,1,1,1,0,1,1,1,2,1,0,1,1,3,2,1,4,2,3,0,1,2
3121,3,2,3,61,1,3,3,3,1,33,0,1,2,2,0,0,1,1,1,1,1,3,1,1,0,0,3,2,4,1,2,2,2,1,1
3122,3,1,1,53,1,3,3,2,2,29,0,1,2,1,0,0,1,1,1,1,1,4,0,0,1,0,2,0,0,3,2,2,2,1,2
3123,4,2,3,63,1,2,2,0,0,0,0,1,2,2,0,0,1,0,1,1,1,3,0,1,0,0,2,2,6,1,3,3,2,1,2
3124,3,2,1,62,1,3,3,2,2,33,0,1,2,2,1,0,1,1,1,1,1,2,1,1,2,1,3,2,1,4,2,2,0,1,2
3125,2,1,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,3,1,0,0,0,3,2,3,3,2,0,1,1,2
3126,3,1,1,60,1,3,1,2,2,31,0,2,3,1,0,0,1,1,1,1,1,4,2,0,1,0,3,2,5,1,2,2,0,1,2
3127,3,2,1,53,1,2,2,2,1,27,0,1,2,2,2,1,1,1,1,1,1,1,0,0,1,1,2,2,6,1,3,3,2,1,1
3128,3,2,1,57,1,2,2,2,2,29,1,3,4,4,0,1,1,1,1,1,1,0,0,0,0,0,3,2,1,4,2,3,1,1,2
3129,3,2,1,54,1,3,2,2,1,25,1,4,5,2,0,0,1,1,1,1,1,3,0,0,1,0,4,2,2,4,2,2,2,1,1
3130,2,2,1,54,1,2,2,2,2,24,0,3,4,2,0,0,1,1,1,1,1,2,0,1,0,1,3,2,3,1,2,2,1,1,2
3131,2,2,1,52,2,3,2,3,1,23,0,1,2,2,3,0,1,1,1,1,1,4,0,0,0,0,3,2,5,4,3,3,1,1,2
3132,3,2,1,50,1,1,1,2,1,24,0,4,5,2,0,0,1,1,1,1,1,3,0,0,0,0,3,2,1,4,3,2,2,1,2
3133,2,2,1,47,1,2,2,2,1,22,0,1,2,2,0,0,1,1,1,1,1,3,0,0,0,0,2,2,2,3,2,2,1,1,2
3134,3,2,1,52,1,3,2,2,1,13,0,3,4,2,0,0,1,1,1,1,1,2,0,0,0,1,4,2,1,4,2,3,1,1,2
3135,3,1,1,45,1,2,2,3,1,22,0,3,4,1,1,0,1,1,1,1,1,5,0,0,0,0,3,2,3,1,2,2,2,1,2
3136,4,1,1,43,1,2,2,3,1,17,0,4,5,1,0,0,1,1,1,1,1,4,2,0,0,1,3,2,2,4,2,2,2,1,2
3137,3,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,0,1,1,1,5,0,0,0,0,3,2,4,3,3,0,2,1,2
3138,2,1,0,0,0,3,1,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,3,2,1,3,3,0,0,1,2
3139,3,1,1,40,1,2,2,3,2,20,0,4,5,1,0,0,1,1,1,1,1,5,0,1,0,0,3,2,0,2,2,2,2,1,2
3140,3,2,1,45,1,2,2,2,1,14,0,3,4,2,0,0,1,1,1,1,1,2,1,0,0,1,2,2,4,1,2,3,2,1,2
3141,3,2,1,42,1,3,2,2,2,10,0,3,4,2,0,0,1,1,1,1,1,2,0,1,0,0,2,2,1,1,2,2,2,1,2
3142,2,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,5,2,3,0,2,1,2
